order_id,customer_id,product_id,quantity,discount_pct,order_date,location_id,revenue,cost,profit
707,114,21,4,0.18,2021-01-03 13:53:31,2,1101.62,798.88,302.74
708,124,55,1,0.05,2021-11-17 11:31:19,5,146.54,71.86,74.68
709,156,22,3,0.23,2022-05-28 09:24:30,6,550.22,426.09,124.13
710,27,52,5,0.07,2022-04-12 09:53:22,3,1626.01,1059.55,566.46
711,223,47,3,0.27,2020-02-14 18:34:15,1,794.03,796.11,-2.08
712,196,61,4,0.03,2021-02-23 12:13:58,1,1764.43,1375.76,388.67
713,220,80,3,0.39,2022-08-01 04:15:02,2,577.4,496.11,81.29
714,161,1,2,0.27,2022-10-10 09:07:49,3,323.23,280.56,42.67
715,235,80,2,0.07,2022-12-08 06:33:41,4,586.87,330.74,256.13
716,285,9,3,0.01,2023-12-18 09:35:08,2,1018.23,453.96,564.27
717,171,43,1,0.13,2022-09-09 14:50:24,3,354.91,200.74,154.17
718,134,28,3,0.06,2022-04-26 07:32:40,2,438.4,283.68,154.72
719,32,52,3,0.09,2021-04-29 21:23:52,4,954.63,635.73,318.9
720,234,58,5,0.35,2021-06-24 19:30:11,5,157.27,192.8,-35.53
721,272,69,1,0.24,2023-04-21 08:15:09,1,40.06,36.83,3.23
722,210,33,5,0.07,2021-11-15 07:23:15,3,1987.55,974.75,1012.8
723,260,75,3,0.22,2022-11-10 16:39:41,4,216.45,128.01,88.44
724,259,26,4,0.1,2020-06-30 05:19:26,5,1004.47,565.6,438.87
725,240,17,3,0.39,2020-07-06 07:32:17,4,424.85,545.64,-120.79
726,151,31,2,0.01,2020-11-10 14:14:25,4,220.22,162.5,57.72
727,30,43,5,0.29,2020-10-11 21:51:12,5,1448.19,1003.7,444.49
728,1,54,2,0.31,2022-06-05 04:56:44,3,267.18,299.86,-32.68
729,62,67,1,0.03,2022-07-19 04:16:43,4,220.61,124.96,95.65
730,130,18,4,0.07,2022-03-25 12:50:46,2,1065.89,679.56,386.33
731,224,25,4,0.15,2021-02-26 13:08:28,3,1085.25,752.52,332.73
732,137,76,5,0.35,2022-04-21 22:33:20,1,1394.32,1011.85,382.47
733,7,36,3,0.21,2020-06-23 08:55:48,3,341.97,289.56,52.41
734,64,20,1,0.26,2021-11-21 08:09:16,1,45.65,26.72,18.93
735,294,79,1,0.31,2020-08-14 06:06:48,2,151.03,104.76,46.27
736,297,36,3,0.33,2020-04-22 01:16:22,3,290.02,289.56,0.46
737,114,79,2,0.19,2020-08-29 19:13:33,4,354.6,209.52,145.08
738,242,74,5,0.2,2020-06-11 06:10:42,6,1166.84,1068.3,98.54
739,216,73,1,0.29,2021-11-28 13:47:36,1,111.08,70.26,40.82
740,280,47,5,0.11,2022-03-07 21:36:31,6,1613.44,1326.85,286.59
741,267,64,2,0.34,2022-06-05 18:47:10,2,639.86,510.3,129.56
742,189,77,1,0.01,2021-10-03 23:37:42,5,376.67,243.41,133.26
743,119,22,2,0.08,2020-09-14 13:08:08,5,438.27,284.06,154.21
744,188,4,1,0.32,2020-01-31 11:58:26,6,108.54,90.4,18.14
745,96,26,3,0.14,2022-11-06 05:52:52,1,719.87,424.2,295.67
746,105,51,2,0.06,2023-12-05 19:32:19,6,151.13,83.02,68.11
747,183,44,3,0.07,2021-02-14 06:40:54,1,244.54,109.11,135.43
748,172,7,3,0.21,2020-10-25 20:49:19,6,466.42,314.07,152.35
749,175,45,1,0.34,2021-03-30 20:59:49,4,10.72,10.1,0.62
750,116,14,1,0.03,2020-11-09 00:10:07,3,324.08,180.0,144.08
751,123,41,1,0.01,2020-11-22 07:23:30,3,330.5,147.92,182.58
752,4,47,1,0.19,2021-12-23 00:31:41,1,293.68,265.37,28.31
753,181,51,1,0.38,2023-02-20 09:37:22,5,49.84,41.51,8.33
754,173,34,2,0.11,2022-11-05 22:48:36,5,215.02,150.18,64.84
755,281,33,3,0.38,2023-11-02 07:52:36,6,795.02,584.85,210.17
756,152,55,2,0.36,2021-06-05 17:47:51,5,197.44,143.72,53.72
757,141,60,2,0.11,2021-12-20 01:11:40,6,856.43,673.06,183.37
758,21,65,3,0.33,2021-07-09 06:02:05,6,784.86,830.31,-45.45
759,60,27,3,0.27,2020-03-02 08:45:13,3,617.16,450.3,166.86
760,102,34,2,0.2,2021-07-21 04:51:00,5,193.28,150.18,43.1
761,114,27,2,0.17,2021-01-15 10:20:55,2,467.8,300.2,167.6
762,109,43,3,0.33,2021-11-29 22:27:23,5,819.96,602.22,217.74
763,119,11,1,0.32,2020-08-18 18:04:55,4,70.69,48.67,22.02
764,231,35,3,0.3,2022-12-18 19:31:41,3,71.11,45.03,26.08
765,40,16,5,0.4,2023-05-15 10:23:25,4,1174.38,800.75,373.63
766,100,43,2,0.19,2023-11-03 18:49:54,2,660.86,401.48,259.38
767,49,69,1,0.32,2020-05-03 21:17:01,4,35.84,36.83,-0.99
768,93,79,4,0.34,2020-06-20 17:51:54,3,577.87,419.04,158.83
769,206,36,1,0.08,2023-11-12 01:19:38,2,132.75,96.52,36.23
770,15,5,1,0.02,2023-05-23 09:34:06,6,408.63,173.73,234.9
771,102,19,1,0.16,2022-05-09 05:31:21,1,62.33,52.91,9.42
772,8,9,5,0.34,2021-04-14 10:34:44,5,1131.37,756.6,374.77
773,287,61,5,0.12,2022-01-25 21:36:07,2,2000.9,1719.7,281.2
774,219,79,3,0.28,2022-02-21 01:14:15,2,472.8,314.28,158.52
775,74,45,4,0.0,2023-05-22 03:09:56,1,64.96,40.4,24.56
776,60,15,4,0.14,2022-02-11 22:06:10,1,1217.97,901.24,316.73
777,30,2,4,0.25,2020-02-10 05:16:07,1,1251.54,1101.24,150.3
778,142,79,3,0.05,2022-10-18 09:37:30,5,623.84,314.28,309.56
779,227,26,5,0.36,2023-02-08 15:25:56,6,892.86,707.0,185.86
780,176,9,4,0.06,2021-03-11 04:27:32,4,1289.08,605.28,683.8
781,265,15,1,0.36,2020-06-19 05:48:20,1,226.6,225.31,1.29
782,104,21,2,0.09,2020-07-26 14:58:55,6,611.27,399.44,211.83
783,84,53,5,0.4,2023-05-12 12:51:52,4,677.55,567.3,110.25
784,144,72,3,0.24,2021-10-15 09:54:03,4,239.79,156.63,83.16
785,61,23,2,0.03,2022-02-11 14:20:04,6,552.49,441.5,110.99
786,293,55,5,0.03,2023-11-03 12:06:44,3,748.11,359.3,388.81
787,56,6,4,0.03,2020-03-30 05:58:27,3,1565.04,964.2,600.84
788,144,1,3,0.24,2020-10-27 16:07:23,5,504.77,420.84,83.93
789,157,5,3,0.32,2023-05-01 12:54:22,4,850.62,521.19,329.43
790,18,74,1,0.16,2022-02-27 14:33:21,5,245.04,213.66,31.38
791,141,47,2,0.18,2020-02-09 21:05:11,5,594.61,530.74,63.87
792,137,65,3,0.24,2022-10-23 05:09:17,6,890.29,830.31,59.98
793,78,2,5,0.21,2020-07-21 00:30:32,2,1647.86,1376.55,271.31
794,39,2,2,0.28,2023-02-15 22:20:21,1,600.74,550.62,50.12
795,14,68,1,0.19,2023-03-10 19:46:16,3,113.21,61.19,52.02
796,3,9,3,0.29,2023-04-18 15:14:05,4,730.25,453.96,276.29
797,145,13,5,0.4,2021-11-09 17:05:03,5,1183.59,1247.55,-63.96
798,27,42,3,0.14,2021-01-26 00:32:45,2,531.89,474.0,57.89
799,288,49,2,0.0,2023-07-10 19:51:36,5,169.66,89.38,80.28
800,74,19,4,0.05,2022-03-26 19:11:14,5,281.96,211.64,70.32
801,196,36,4,0.22,2022-07-16 17:26:30,5,450.18,386.08,64.1
802,203,54,2,0.14,2020-07-18 07:38:29,5,333.01,299.86,33.15
803,149,36,5,0.38,2022-06-29 08:26:51,6,447.3,482.6,-35.3
804,266,31,3,0.25,2022-04-26 22:27:39,4,250.24,243.75,6.49
805,34,6,1,0.21,2021-03-02 15:55:05,3,318.65,241.05,77.6
806,71,37,3,0.32,2023-01-24 14:33:20,3,306.67,231.12,75.55
807,76,65,5,0.1,2020-07-14 04:09:55,5,1757.16,1383.85,373.31
808,41,51,2,0.33,2022-11-16 07:04:52,2,107.72,83.02,24.7
809,89,72,3,0.0,2023-11-04 07:28:50,4,315.51,156.63,158.88
810,94,11,4,0.25,2022-04-08 04:40:20,4,311.85,194.68,117.17
811,230,1,4,0.37,2020-06-02 00:06:39,4,557.9,561.12,-3.22
812,91,44,5,0.32,2022-03-18 19:55:33,3,298.01,181.85,116.16
813,264,15,1,0.34,2022-02-11 08:31:53,5,233.68,225.31,8.37
814,232,48,3,0.16,2022-03-17 04:36:52,1,588.75,506.94,81.81
815,271,73,3,0.33,2021-02-01 22:48:12,5,314.46,210.78,103.68
816,32,27,1,0.22,2022-07-03 02:04:00,5,219.81,150.1,69.71
817,296,44,4,0.25,2021-01-20 15:29:19,6,262.95,145.48,117.47
818,185,55,1,0.02,2022-03-25 11:37:45,6,151.16,71.86,79.3
819,295,13,3,0.08,2022-05-18 02:18:04,3,1088.9,748.53,340.37
820,107,72,2,0.22,2022-07-31 23:24:44,1,164.07,104.42,59.65
821,286,17,1,0.02,2023-03-10 23:36:41,4,227.52,181.88,45.64
822,177,65,5,0.3,2023-07-12 12:02:42,1,1366.68,1383.85,-17.17
823,22,53,2,0.34,2023-02-08 16:22:08,2,298.12,226.92,71.2
824,124,12,2,0.37,2023-03-07 23:15:39,5,10.89,13.3,-2.41
825,42,58,5,0.04,2023-06-22 10:48:40,4,232.27,192.8,39.47
826,283,16,5,0.38,2020-12-20 00:22:00,4,1213.53,800.75,412.78
827,92,48,1,0.03,2021-03-03 15:18:42,5,226.62,168.98,57.64
828,67,77,2,0.19,2022-02-17 06:14:06,1,616.36,486.82,129.54
829,166,77,4,0.34,2021-11-10 23:55:42,5,1004.44,973.64,30.8
830,128,70,4,0.03,2022-10-22 02:27:38,4,1752.95,912.6,840.35
831,30,40,5,0.01,2020-01-14 15:05:00,3,1945.5,1390.25,555.25
832,245,45,3,0.01,2020-07-21 21:57:57,3,48.23,30.3,17.93
833,254,25,1,0.2,2022-12-26 09:53:28,4,255.35,188.13,67.22
834,223,74,5,0.32,2023-04-15 01:42:13,4,991.81,1068.3,-76.49
835,186,39,1,0.05,2021-03-17 10:06:09,3,266.69,193.93,72.76
836,121,62,1,0.05,2021-03-29 23:18:00,2,333.79,266.11,67.68
837,163,29,4,0.23,2022-03-30 18:44:00,2,62.37,46.64,15.73
838,157,60,4,0.09,2021-11-27 14:12:08,3,1751.35,1346.12,405.23
839,50,18,1,0.29,2020-09-04 04:16:54,2,203.44,169.89,33.55
840,25,59,1,0.38,2021-12-31 16:07:16,4,39.31,47.98,-8.67
841,76,4,3,0.31,2023-04-11 07:45:31,6,330.41,271.2,59.21
842,137,9,2,0.35,2022-12-01 03:12:59,1,445.69,302.64,143.05
843,49,29,4,0.21,2023-04-08 05:13:06,2,63.99,46.64,17.35
844,33,39,3,0.33,2022-07-28 23:26:49,1,564.27,581.79,-17.52
845,256,57,3,0.07,2023-07-05 01:57:00,6,513.64,317.04,196.6
846,113,29,3,0.03,2020-12-30 17:44:13,5,58.93,34.98,23.95
847,176,2,2,0.26,2020-03-08 01:37:56,2,617.43,550.62,66.81
848,158,27,2,0.02,2020-06-15 11:57:01,3,552.35,300.2,252.15
849,221,36,4,0.36,2023-12-19 23:45:11,5,369.38,386.08,-16.7
850,222,44,3,0.28,2022-07-24 03:46:20,6,189.32,109.11,80.21
851,89,52,3,0.38,2020-12-27 18:11:26,4,650.4,635.73,14.67
852,255,20,3,0.13,2023-05-31 23:34:49,2,161.01,80.16,80.85
853,112,49,2,0.19,2021-03-27 18:33:22,5,137.42,89.38,48.04
854,251,51,5,0.3,2022-05-22 00:38:52,5,281.36,207.55,73.81
855,122,63,3,0.1,2020-12-30 00:43:26,4,368.85,249.0,119.85
856,34,42,4,0.22,2020-05-18 12:55:56,1,643.22,632.0,11.22
857,229,65,5,0.26,2021-01-25 14:20:44,5,1444.78,1383.85,60.93
858,10,18,5,0.39,2020-11-29 03:10:12,1,873.92,849.45,24.47
859,232,57,4,0.3,2022-03-17 21:15:14,6,515.48,422.72,92.76
860,13,4,4,0.05,2020-01-31 05:04:14,6,606.56,361.6,244.96
861,63,9,3,0.19,2020-12-16 02:57:41,4,833.1,453.96,379.14
862,182,70,4,0.24,2022-04-08 22:41:16,4,1373.44,912.6,460.84
863,283,39,2,0.06,2021-07-28 21:44:48,1,527.77,387.86,139.91
864,123,50,4,0.17,2022-07-17 11:16:21,6,840.03,790.6,49.43
865,37,49,1,0.11,2022-08-15 04:27:16,2,75.5,44.69,30.81
866,70,56,5,0.05,2023-11-10 10:45:15,2,1505.7,662.45,843.25
867,269,20,2,0.2,2023-05-05 14:21:29,5,98.7,53.44,45.26
868,219,15,4,0.07,2020-11-29 04:56:30,6,1317.1,901.24,415.86
869,31,4,1,0.24,2022-10-08 09:39:43,3,121.31,90.4,30.91
870,116,70,1,0.07,2022-07-04 18:24:03,4,420.16,228.15,192.01
871,80,18,5,0.29,2022-05-17 17:04:20,4,1017.18,849.45,167.73
872,54,47,5,0.08,2023-03-12 12:17:15,2,1667.82,1326.85,340.97
873,254,37,2,0.36,2020-08-03 16:24:31,4,192.42,154.08,38.34
874,186,13,1,0.01,2021-07-01 18:10:33,6,390.58,249.51,141.07
875,54,34,5,0.21,2023-04-06 12:41:26,3,477.16,375.45,101.71
876,196,7,5,0.13,2023-07-26 13:26:19,5,856.08,523.45,332.63
877,125,15,1,0.09,2020-02-24 10:06:43,5,322.19,225.31,96.88
878,19,12,4,0.19,2021-11-19 08:14:41,6,27.99,26.6,1.39
879,135,66,2,0.34,2021-01-20 17:16:33,5,475.02,478.38,-3.36
880,56,46,4,0.37,2020-09-02 05:06:35,6,124.92,108.72,16.2
881,74,75,3,0.12,2020-03-24 07:20:40,5,244.2,128.01,116.19
882,264,35,1,0.06,2022-02-24 13:15:10,6,31.83,15.01,16.82
883,214,17,2,0.29,2022-09-01 10:42:40,5,329.67,363.76,-34.09
884,41,49,3,0.23,2022-02-14 15:20:23,6,195.96,134.07,61.89
885,256,75,4,0.08,2021-06-21 19:43:21,6,340.4,170.68,169.72
886,173,43,1,0.3,2023-01-31 02:38:10,6,285.56,200.74,84.82
887,263,2,5,0.21,2022-08-09 23:46:43,4,1647.86,1376.55,271.31
888,225,25,4,0.26,2023-08-19 07:17:56,5,944.8,752.52,192.28
889,102,74,5,0.14,2021-05-21 15:57:53,6,1254.35,1068.3,186.05
890,161,42,5,0.18,2020-12-14 21:25:39,3,845.26,790.0,55.26
891,160,77,1,0.07,2021-10-27 09:09:18,1,353.84,243.41,110.43
892,216,41,1,0.3,2022-01-10 00:44:05,6,233.69,147.92,85.77
893,75,1,4,0.06,2021-10-30 14:57:13,4,832.43,561.12,271.31
894,100,70,1,0.31,2023-04-30 07:32:07,3,311.74,228.15,83.59
895,74,62,1,0.32,2020-03-07 13:08:45,5,238.92,266.11,-27.19
896,89,58,3,0.3,2022-02-09 12:59:29,1,101.62,115.68,-14.06
897,49,78,5,0.01,2021-09-20 03:08:14,3,1787.59,1353.9,433.69
898,11,16,4,0.11,2020-11-03 20:40:50,2,1393.6,640.6,753.0
899,283,73,3,0.19,2022-07-24 22:53:43,2,380.17,210.78,169.39
900,23,19,1,0.24,2023-03-15 22:41:40,6,56.39,52.91,3.48
901,267,78,2,0.37,2022-03-08 05:40:14,4,455.02,541.56,-86.54
902,1,16,4,0.15,2020-05-04 00:42:04,1,1330.96,640.6,690.36
903,234,45,1,0.35,2020-04-19 21:56:35,3,10.56,10.1,0.46
904,99,64,3,0.07,2021-09-07 13:56:07,2,1352.42,765.45,586.97
905,156,7,1,0.15,2022-09-02 08:40:54,6,167.28,104.69,62.59
906,85,6,2,0.02,2021-04-02 17:22:02,2,790.59,482.1,308.49
907,148,68,2,0.3,2021-03-26 22:33:03,3,195.66,122.38,73.28
908,136,5,4,0.06,2023-06-09 18:15:24,3,1567.81,694.92,872.89
909,159,50,5,0.1,2020-01-22 01:47:43,2,1138.59,988.25,150.34
910,118,76,1,0.31,2020-04-26 09:53:35,5,296.02,202.37,93.65
911,161,50,4,0.21,2020-08-15 04:04:05,4,799.54,790.6,8.94
912,248,39,4,0.01,2023-12-07 01:00:20,3,1111.69,775.72,335.97
913,131,34,5,0.0,2021-12-27 10:29:25,3,604.0,375.45,228.55
914,109,52,5,0.2,2020-08-19 02:24:43,5,1398.72,1059.55,339.17
915,40,46,1,0.12,2021-03-29 04:28:26,1,43.62,27.18,16.44
916,108,41,4,0.07,2023-11-16 08:26:35,6,1241.88,591.68,650.2
917,38,13,3,0.25,2022-10-10 19:10:50,4,887.69,748.53,139.16
918,55,54,1,0.09,2020-11-22 14:13:03,2,176.19,149.93,26.26
919,286,60,2,0.24,2020-12-17 08:29:52,4,731.33,673.06,58.27
920,27,57,5,0.15,2020-04-19 10:26:35,6,782.42,528.4,254.02
921,145,7,3,0.07,2023-02-02 06:46:39,2,549.07,314.07,235.0
922,251,57,2,0.06,2020-07-19 14:37:48,4,346.11,211.36,134.75
923,286,59,2,0.09,2021-02-22 06:09:37,4,115.41,95.96,19.45
924,45,15,5,0.01,2021-05-23 14:58:40,5,1752.6,1126.55,626.05
925,50,68,2,0.12,2022-06-25 11:03:51,4,245.98,122.38,123.6
926,112,42,1,0.36,2022-06-04 05:25:28,5,131.94,158.0,-26.06
927,167,38,3,0.33,2023-03-12 20:32:31,5,668.63,662.4,6.23
928,288,58,5,0.15,2021-03-10 00:21:26,6,205.66,192.8,12.86
929,63,41,1,0.23,2021-07-16 21:53:12,3,257.06,147.92,109.14
930,50,44,2,0.23,2021-07-21 09:32:44,5,134.98,72.74,62.24
931,76,25,3,0.33,2020-03-09 08:02:42,2,641.57,564.39,77.18
932,263,75,1,0.09,2022-12-12 20:33:39,6,84.18,42.67,41.51
933,10,78,4,0.12,2022-02-20 18:00:39,6,1271.18,1083.12,188.06
934,115,11,2,0.12,2021-11-25 11:50:05,2,182.95,97.34,85.61
935,36,59,1,0.02,2023-12-24 07:08:00,4,62.14,47.98,14.16
936,48,2,2,0.13,2020-09-18 02:46:07,5,725.89,550.62,175.27
937,276,30,5,0.35,2023-11-15 17:28:29,1,718.84,451.9,266.94
938,1,78,5,0.36,2022-09-20 08:14:29,5,1155.62,1353.9,-198.28
939,97,14,3,0.04,2020-11-18 16:37:03,5,962.21,540.0,422.21
940,275,31,3,0.18,2022-09-17 15:20:00,6,273.6,243.75,29.85
941,183,18,5,0.15,2023-01-08 07:36:20,2,1217.75,849.45,368.3
942,22,59,1,0.2,2021-06-13 05:08:58,5,50.73,47.98,2.75
943,140,38,4,0.22,2021-05-18 15:06:43,5,1037.87,883.2,154.67
944,292,48,4,0.01,2023-05-04 08:55:31,1,925.17,675.92,249.25
945,121,76,4,0.34,2020-08-21 23:56:51,5,1132.61,809.48,323.13
946,159,42,2,0.39,2020-01-20 11:26:09,4,251.52,316.0,-64.48
947,160,59,4,0.26,2022-08-30 05:39:03,6,187.69,191.92,-4.23
948,199,8,4,0.26,2023-08-16 13:15:13,1,437.25,270.52,166.73
949,57,18,5,0.21,2022-01-01 06:26:24,6,1131.79,849.45,282.34
950,252,76,1,0.13,2020-07-16 01:34:55,4,373.25,202.37,170.88
951,297,69,4,0.06,2022-02-26 06:38:19,2,198.19,147.32,50.87
952,43,53,5,0.23,2021-01-02 17:59:44,3,869.52,567.3,302.22
953,246,31,2,0.02,2023-04-22 23:50:19,5,217.99,162.5,55.49
954,246,16,4,0.33,2022-06-12 16:11:36,6,1049.11,640.6,408.51
955,223,69,1,0.17,2021-05-06 08:29:25,2,43.75,36.83,6.92
956,112,63,4,0.17,2022-06-30 20:27:02,6,453.55,332.0,121.55
957,141,20,4,0.13,2022-08-31 23:00:01,4,214.68,106.88,107.8
958,252,48,1,0.39,2022-09-17 23:03:35,2,142.51,168.98,-26.47
959,46,50,1,0.07,2021-06-18 15:20:56,4,235.31,197.65,37.66
960,249,39,4,0.06,2022-04-13 02:51:59,5,1055.54,775.72,279.82
961,277,75,2,0.07,2020-03-03 09:02:43,1,172.05,85.34,86.71
962,205,10,3,0.26,2021-08-12 04:20:00,1,164.68,141.33,23.35
963,103,21,1,0.4,2021-07-05 21:38:57,1,201.52,199.72,1.8
964,168,8,5,0.09,2022-02-19 14:58:47,4,672.13,338.15,333.98
965,16,56,3,0.36,2023-10-19 01:12:27,1,608.62,397.47,211.15
966,280,52,5,0.11,2023-10-24 03:56:27,6,1556.08,1059.55,496.53
967,103,79,1,0.26,2021-12-06 13:31:02,1,161.98,104.76,57.22
968,18,44,2,0.02,2022-08-01 08:50:13,1,171.79,72.74,99.05
969,239,13,4,0.2,2020-06-07 00:23:40,2,1262.5,998.04,264.46
970,198,37,4,0.26,2021-12-05 02:28:09,5,444.98,308.16,136.82
971,187,8,4,0.21,2022-10-01 05:27:07,6,466.8,270.52,196.28
972,17,54,5,0.1,2022-09-23 21:09:43,2,871.25,749.65,121.6
973,226,54,5,0.33,2023-11-07 12:48:44,4,648.59,749.65,-101.06
974,192,69,1,0.39,2021-11-11 17:06:29,5,32.15,36.83,-4.68
975,239,28,2,0.18,2023-08-18 14:24:05,5,254.95,189.12,65.83
976,249,25,5,0.25,2023-11-29 22:12:51,1,1196.96,940.65,256.31
977,64,6,3,0.32,2022-04-15 01:30:27,6,822.85,723.15,99.7
978,64,34,5,0.1,2020-05-13 13:24:18,6,543.6,375.45,168.15
979,278,39,3,0.35,2021-07-03 08:52:38,5,547.42,581.79,-34.37
980,160,61,1,0.11,2023-01-21 11:40:48,4,404.73,343.94,60.79
981,132,61,3,0.31,2022-04-27 18:56:43,3,941.33,1031.82,-90.49
982,87,12,5,0.04,2023-09-29 00:36:09,6,41.47,33.25,8.22
983,192,23,4,0.12,2023-04-06 06:13:27,6,1002.46,883.0,119.46
984,227,41,1,0.21,2020-04-02 07:30:37,4,263.73,147.92,115.81
985,1,27,2,0.21,2023-06-11 09:45:23,5,445.26,300.2,145.06
986,166,3,5,0.34,2021-06-05 18:18:50,3,1160.38,762.65,397.73
987,299,68,5,0.4,2023-04-10 12:17:23,5,419.28,305.95,113.33
988,85,59,4,0.04,2022-01-11 08:43:17,1,243.49,191.92,51.57
989,85,42,1,0.11,2021-10-26 23:53:32,6,183.48,158.0,25.48
990,264,26,4,0.14,2020-04-15 18:32:42,4,959.83,565.6,394.23
991,19,68,5,0.19,2020-06-22 12:47:02,4,566.03,305.95,260.08
992,120,3,4,0.2,2022-05-19 03:11:30,2,1125.22,610.12,515.1
993,138,36,3,0.34,2022-04-10 23:50:12,4,285.69,289.56,-3.87
994,240,65,3,0.31,2022-03-21 04:06:45,1,808.29,830.31,-22.02
995,39,77,2,0.01,2020-08-16 09:15:58,6,753.33,486.82,266.51
996,131,21,2,0.18,2022-01-14 12:17:49,5,550.81,399.44,151.37
997,46,53,4,0.25,2020-03-29 23:58:48,3,677.55,453.84,223.71
998,237,16,1,0.18,2020-07-29 10:26:21,6,321.0,160.15,160.85
999,190,10,1,0.05,2021-12-29 01:19:15,5,70.47,47.11,23.36
1000,150,29,2,0.16,2022-06-19 18:09:57,1,34.02,23.32,10.7
1001,118,71,4,0.16,2022-08-14 20:17:08,1,774.85,714.64,60.21
1002,46,56,4,0.08,2023-12-04 15:30:50,2,1166.52,529.96,636.56
1003,277,40,3,0.3,2023-06-01 01:19:17,1,825.36,834.15,-8.79
1004,195,23,3,0.13,2021-07-08 11:24:39,4,743.3,662.25,81.05
1005,96,12,1,0.24,2023-02-16 22:33:28,4,6.57,6.65,-0.08
1006,125,22,2,0.21,2020-05-19 15:25:03,4,376.34,284.06,92.28
1007,218,13,1,0.35,2023-06-05 13:42:27,1,256.44,249.51,6.93
1008,216,15,4,0.05,2021-07-18 12:00:12,6,1345.43,901.24,444.19
1009,139,56,4,0.05,2023-01-14 16:48:35,6,1204.56,529.96,674.6
1010,91,11,2,0.12,2023-11-18 02:57:22,4,182.95,97.34,85.61
1011,198,4,2,0.17,2022-10-23 17:30:30,1,264.97,180.8,84.17
1012,198,44,2,0.12,2023-09-05 13:21:02,3,154.26,72.74,81.52
1013,180,23,5,0.31,2020-01-15 19:13:13,5,982.53,1103.75,-121.22
1014,22,37,3,0.1,2020-09-06 00:12:40,5,405.89,231.12,174.77
1015,142,12,4,0.03,2022-07-03 02:37:30,2,33.52,26.6,6.92
1016,185,17,3,0.17,2022-02-28 06:12:40,5,578.08,545.64,32.44
1017,286,36,4,0.31,2020-06-24 21:40:56,6,398.24,386.08,12.16
1018,158,56,3,0.34,2022-11-14 19:37:51,4,627.64,397.47,230.17
1019,103,34,2,0.29,2020-03-26 15:41:46,3,171.54,150.18,21.36
1020,167,44,5,0.22,2023-12-17 12:30:00,4,341.84,181.85,159.99
1021,54,42,4,0.29,2020-08-16 08:40:54,1,585.49,632.0,-46.51
1022,28,22,4,0.27,2021-10-12 09:15:28,4,695.51,568.12,127.39
1023,204,23,5,0.09,2023-04-17 00:09:26,1,1295.79,1103.75,192.04
1024,296,35,2,0.22,2022-01-20 11:58:28,1,52.82,30.02,22.8
1025,254,3,1,0.31,2022-12-22 00:28:57,4,242.62,152.53,90.09
1026,176,55,3,0.13,2022-10-24 07:47:49,4,402.59,215.58,187.01
1027,13,50,2,0.26,2023-10-17 04:59:06,6,374.47,395.3,-20.83
1028,297,25,3,0.19,2021-11-08 08:49:06,4,775.63,564.39,211.24
1029,135,30,2,0.2,2023-11-30 07:19:41,6,353.89,180.76,173.13
1030,87,27,2,0.04,2022-01-24 11:22:57,5,541.08,300.2,240.88
1031,268,53,2,0.27,2023-07-28 04:40:15,3,329.74,226.92,102.82
1032,224,61,2,0.35,2022-12-05 15:43:17,6,591.18,687.88,-96.7
1033,225,9,4,0.06,2020-07-13 01:43:43,3,1289.08,605.28,683.8
1034,84,34,3,0.15,2022-07-28 16:51:00,4,308.04,225.27,82.77
1035,298,2,3,0.02,2023-07-06 10:31:52,1,1226.51,825.93,400.58
1036,136,37,1,0.01,2020-07-06 10:16:44,2,148.83,77.04,71.79
1037,160,20,3,0.4,2023-05-09 09:50:42,4,111.04,80.16,30.88
1038,226,27,1,0.2,2020-06-02 22:36:09,2,225.45,150.1,75.35
1039,198,37,2,0.14,2023-06-25 18:50:54,4,258.57,154.08,104.49
1040,52,26,3,0.11,2023-02-25 19:21:16,1,744.98,424.2,320.78
1041,91,32,1,0.39,2020-08-09 11:03:50,2,126.4,157.17,-30.77
1042,109,62,2,0.1,2022-11-26 15:16:34,4,632.45,532.22,100.23
1043,285,65,2,0.29,2020-06-19 12:23:08,4,554.48,553.54,0.94
1044,215,1,5,0.11,2022-04-09 07:52:08,6,985.19,701.4,283.79
1045,110,31,5,0.03,2023-09-10 18:15:47,6,539.42,406.25,133.17
1046,221,68,1,0.27,2020-10-27 16:58:01,5,102.02,61.19,40.83
1047,222,43,4,0.0,2020-09-10 18:53:08,1,1631.76,802.96,828.8
1048,119,17,4,0.27,2021-09-09 09:43:32,4,677.91,727.52,-49.61
1049,121,48,2,0.1,2021-06-22 04:30:19,2,420.53,337.96,82.57
1050,269,12,3,0.3,2020-03-11 18:26:14,2,18.14,19.95,-1.81
1051,169,2,4,0.31,2021-10-27 17:42:32,2,1151.42,1101.24,50.18
1052,45,51,2,0.29,2021-01-13 22:36:57,3,114.15,83.02,31.13
1053,216,42,1,0.01,2020-06-30 16:27:58,1,204.1,158.0,46.1
1054,177,61,2,0.28,2021-02-07 00:17:04,4,654.84,687.88,-33.04
1055,153,28,2,0.4,2020-01-31 03:01:31,1,186.55,189.12,-2.57
1056,218,69,2,0.1,2023-08-28 23:01:25,4,94.88,73.66,21.22
1057,273,34,2,0.11,2023-12-22 08:55:48,4,215.02,150.18,64.84
1058,100,60,1,0.33,2021-06-20 17:31:07,2,322.36,336.53,-14.17
